Product URL,Name,Rating,Number of Ratings,Number of Reviews,Compressor Type,Built-in Stabilizer,Warranty,Price (₹),Original Price (₹),Discount (%)
https://www.flipkart.com/whirlpool-184-l-direct-cool-single-door-4-star-refrigerator-intellisense-inverter-compressor/p/itmb8f55b6fb9989?pid=RFRGHRHHJS3VBHFS&lid=LSTRFRGHRHHJS3VBHFSRRE9RX&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_665&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRGHRHHJS3VBHFS.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Whirlpool 184 L Direct Cool Single Door 4 Star Refrigerator  with Intellisense Inverter Compressor,4.3,19088,1179,Normal Compressor,N/A,1 Year Comprehensive Warranty on Product and 9 Years Additional Warranty on Compressor,15440,19600,21 
https://www.flipkart.com/whirlpool-184-l-direct-cool-single-door-4-star-refrigerator/p/itm9551dbc7e9530?pid=RFRGHRHHQ7ASHNND&lid=LSTRFRGHRHHQ7ASHNNDUEVF1U&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_666&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRGHRHHQ7ASHNND.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Whirlpool 184 L Direct Cool Single Door 4 Star Refrigerator,4.4,13912,1411,1 Year on Product and 10 Years on Compressor From Whirlpool,Yes,1 Year on Product and 10 Years on Compressor From Whirlpool,16250,20700,21 
https://www.flipkart.com/haier-598-l-frost-free-triple-door-convertible-refrigerator-83-fridge-spacedigital-control-panel360-degree-coolingmagic-zoneexpert-inverter-3-door/p/itm6dc44b69862e4?pid=RFRGRHHYM7MFDTMJ&lid=LSTRFRGRHHYM7MFDTMJLDMQ2P&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_667&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRGRHHYM7MFDTMJ.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Haier 598 L Frost Free Triple Door Convertible Refrigerator  with 83% Convertible Fridge SpaceDigital ...,5,3,0,N/A,Yes,1 Year Warranty on Product and 10 Years Warranty on Compressor,99990,149290,33 
https://www.flipkart.com/lg-215-l-direct-cool-single-door-3-star-refrigerator-fast-ice-making/p/itmba030a0120fac?pid=RFRGGKS3GGACY9JP&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_668&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRGGKS3GGACY9JP.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,LG 215 L Direct Cool Single Door 3 Star Refrigerator  with Fast Ice Making,4.5,153,13,Reciprocating Compressor,Yes,1 Year Warranty on Product and 10 Years Warranty on Compressor From LG,N/A,N/A,N/A
https://www.flipkart.com/haier-190-l-direct-cool-single-door-4-star-refrigerator-base-drawer-large-storage-space1-hour-icing-technology/p/itmb9f3d3616bc0e?pid=RFRGYPFEEGRAHNVA&lid=LSTRFRGYPFEEGRAHNVAYBUTRD&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_669&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRGYPFEEGRAHNVA.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Haier 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer  with Large Storage Space1 Ho...,4.4,16111,1238,1 Year Warrannty on Product and 10 Years Warrannty on Compressor,Yes,1 Year Warrannty on Product and 10 Years Warrannty on Compressor,15890,26090,39 
https://www.flipkart.com/admiral-165-l-direct-cool-single-door-2-star-refrigerator/p/itmf23ecacde6257?pid=RFRGUY4FXAEBQ7PK&lid=LSTRFRGUY4FXAEBQ7PKDXVEKS&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_670&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRGUY4FXAEBQ7PK.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Admiral 165 L Direct Cool Single Door 2 Star Refrigerator,4,210,19,Reciprocating Compressor,Yes,3 Years on Product and 5 Years on Compressor Warranty,11290,18499,38 
https://www.flipkart.com/lloyd-havells-188-l-direct-cool-single-door-2-star-refrigerator/p/itmf439e842a658b?pid=RFRGSGNJFMZDCSJN&lid=LSTRFRGSGNJFMZDCSJNNQQTKD&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_671&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRGSGNJFMZDCSJN.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Lloyd by Havells 188 L Direct Cool Single Door 2 Star Refrigerator,4.2,31,3,N/A,Yes,1 Year Warranty on product and 9 year warranty on Compressor,14390,18690,23 
https://www.flipkart.com/samsung-192-l-direct-cool-single-door-3-star-refrigerator/p/itmcca280fc34761?pid=RFRFZFFW9P82JFFZ&lid=LSTRFRFZFFW9P82JFFZ0QILUZ&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_672&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRFZFFW9P82JFFZ.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,SAMSUNG 192 L Direct Cool Single Door 3 Star Refrigerator,4.4,13380,1112,Digital Inverter Compressor,Yes,"1 year comprehensive warranty on product, 20 years on compressor, For all Refrigerators with Digital Inverter Compressors, sold on or after 1st Dec 2022 (All Refrigerator apart from Non-Digital Inverter Technology Direct Cool Models) the Warranty period on the Digital Inverter Compressor shall be revised from 10 years to 20 years.",15090,17990,16 
https://www.flipkart.com/whirlpool-184-l-direct-cool-single-door-3-star-refrigerator/p/itmed98a9be35b2b?pid=RFRG6YDKYGSQV8ZR&lid=LSTRFRG6YDKYGSQV8ZRVDMEGF&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_673&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRG6YDKYGSQV8ZR.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Whirlpool 184 L Direct Cool Single Door 3 Star Refrigerator,4,7,0,1 Year on Product and 10 Years on Compressor from Whirlpool,Yes,1 Year on Product and 10 Years on Compressor from Whirlpool,15979,20450,21 
https://www.flipkart.com/whirlpool-192-l-direct-cool-single-door-3-star-refrigerator/p/itm443db9a45f6fd?pid=RFRFQ4EBCK7TVEHH&lid=LSTRFRFQ4EBCK7TVEHHUPYSE7&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_674&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRFQ4EBCK7TVEHH.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Whirlpool 192 L Direct Cool Single Door 3 Star Refrigerator,4.3,8257,838,"1 Year on Product, 10 Years on Compressor",Yes,"1 Year on Product, 10 Years on Compressor",17700,21550,17 
https://www.flipkart.com/whirlpool-259-l-frost-free-double-door-2-star-refrigerator-glass/p/itmee79054c08bb5?pid=RFRFQ7SSHGFXG8ZD&lid=LSTRFRFQ7SSHGFXG8ZDGGIYHJ&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_675&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRFQ7SSHGFXG8ZD.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Whirlpool 259 L Frost Free Double Door 2 Star Refrigerator  with Glass Door,4.3,198,16,1 Year Comprehensive on the Product and 10 Years on the Compressor from Whirlpool,Yes,1 Year Comprehensive on the Product and 10 Years on the Compressor from Whirlpool,25890,34750,25 
https://www.flipkart.com/lg-242-l-frost-free-double-door-2-star-refrigerator/p/itm537ab55601055?pid=RFRFEREQXGZBXPH3&lid=LSTRFRFEREQXGZBXPH3IRWLSZ&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_676&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRFEREQXGZBXPH3.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,LG 242 L Frost Free Double Door 2 Star Refrigerator,4.4,436,39,Smart Inverter Compressor,Yes,1 Year Warranty on Unit and 10 Years Warranty on Compressor from LG,24290,31490,22 
https://www.flipkart.com/lloyd-havells-188-l-direct-cool-single-door-3-star-refrigerator/p/itmb05bc458a3a76?pid=RFRGZJDZBGNSJZTH&lid=LSTRFRGZJDZBGNSJZTHEMFJAY&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_677&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRGZJDZBGNSJZTH.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Lloyd by Havells 188 L Direct Cool Single Door 3 Star Refrigerator,4.3,5316,495,N/A,Yes,1 Year Warranty on product and 9 year warranty on Compressor,15190,20090,24 
https://www.flipkart.com/samsung-363-l-frost-free-double-door-2-star-convertible-refrigerator/p/itm1b204c2238f99?pid=RFRGNHK6H824Y6UQ&lid=LSTRFRGNHK6H824Y6UQGQAMCB&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_678&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRGNHK6H824Y6UQ.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,SAMSUNG 363 L Frost Free Double Door 2 Star Convertible Refrigerator,4.4,8,3,Digital Inverter Compressor,Yes,1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,44990,61990,27 
https://www.flipkart.com/candy-205-l-direct-cool-single-door-3-star-refrigerator/p/itm519bda03f4353?pid=RFRGHUEYQT393GQJ&lid=LSTRFRGHUEYQT393GQJZUONSR&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_679&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRGHUEYQT393GQJ.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,CANDY 205 L Direct Cool Single Door 3 Star Refrigerator,4.3,12575,1319,Reciprocatory Compressor,Yes,1 Year Warranty on Product and 10 Years on Compressor,15290,20990,27 
https://www.flipkart.com/samsung-465-l-frost-free-double-door-1-star-refrigerator/p/itm05cd8f462d234?pid=RFRGTK7ZAR2YPUT8&lid=LSTRFRGTK7ZAR2YPUT8OWIHZP&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_680&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRGTK7ZAR2YPUT8.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,SAMSUNG 465 L Frost Free Double Door 1 Star Refrigerator,3.9,9,0,Digital Inverter Compressor,Yes,1 Year Comprehensive Warranty on Product and 10 Years Warrranty on Compressor,47290,71990,34 
https://www.flipkart.com/samsung-223-l-direct-cool-single-door-3-star-refrigerator/p/itme7f3552435f03?pid=RFRGNHK6BSWRTR2D&lid=LSTRFRGNHK6BSWRTR2DDYUBZW&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_681&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRGNHK6BSWRTR2D.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,SAMSUNG 223 L Direct Cool Single Door 3 Star Refrigerator,4.2,49,4,Digital Inverter Compressor,Yes,1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,19990,25999,23 
https://www.flipkart.com/lifelong-500-l-frost-free-multi-door-refrigerator/p/itmba323c09c7b8c?pid=RFRGYTU3CXGXGT8A&lid=LSTRFRGYTU3CXGXGT8AVASFCU&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_682&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRGYTU3CXGXGT8A.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Lifelong 500 L Frost Free Multi-Door Refrigerator,4.3,6,0,Inverter Compressor,N/A,1 Year Warranty on Product and 10 Years on Compressor,54990,73990,25 
https://www.flipkart.com/whirlpool-205-l-direct-cool-single-door-5-star-refrigerator-auto-defrost/p/itm84f464b863b58?pid=RFRGDGJG5G9HJF4T&lid=LSTRFRGDGJG5G9HJF4TPV5UQA&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_683&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRGDGJG5G9HJF4T.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Whirlpool 205 L Direct Cool Single Door 5 Star Refrigerator  with Auto Defrost,4.3,1660,169,IntelliSense Inverter Compressor,Yes,1 Year Comprehensive Warranty on Product and 9 Years Additional Warranty on Compressor,18390,24050,23 
https://www.flipkart.com/lg-343-l-frost-free-double-door-2-star-refrigerator-inverter-compressor-express-freeze-smart-connect-multi-air-flow/p/itm82a4b5a0f4b3e?pid=RFRGHUH5ENAWH9YJ&lid=LSTRFRGHUH5ENAWH9YJ43RJOB&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_684&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRGHUH5ENAWH9YJ.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,"LG 343 L Frost Free Double Door 2 Star Refrigerator  with Inverter Compressor, Express Freeze, Smart C...",4.4,1078,97,Smart Inverter Compressor,Yes,1 Year Warranty on Product and 10 Years Warranty on Compressor From LG,37490,48399,22 
https://www.flipkart.com/godrej-180-l-direct-cool-single-door-2-star-refrigerator-jumbo-vegetable-tray-toughened-glass-shelves/p/itmbc46f412a7736?pid=RFRHY8N9HKMZDAVW&lid=LSTRFRHY8N9HKMZDAVWOG3YZP&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_685&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRHY8N9HKMZDAVW.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Godrej 180 L Direct Cool Single Door 2 Star Refrigerator  with Jumbo Vegetable Tray and Toughened Glas...,4.3,7399,436,Fixed Speed Compressor,Yes,1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,17500,19232,9 
https://www.flipkart.com/haier-240-l-frost-free-single-door-2-star-refrigerator/p/itmf25abc882b823?pid=RFRFGF8DBYNRESES&lid=LSTRFRFGF8DBYNRESESRL2JGH&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_686&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFRFGF8DBYNRESES.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Haier 240 L Frost Free Single Door 2 Star Refrigerator,4.4,2738,286,Normal Compressor,Yes,1 Year Warranty on Product and 10 Years Warranty on Compressor from Haier,21990,29695,25 
https://www.flipkart.com/hitachi-565-l-frost-free-double-door-3-star-refrigerator/p/itmefy3fjkffd7vz?pid=RFREFY3FGG9ACVMY&lid=LSTRFREFY3FGG9ACVMY2QPZHJ&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_28_687&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=21a2f6d8-70c6-48f9-a1b5-e71d892de7d1.RFREFY3FGG9ACVMY.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Hitachi 565 L Frost Free Double Door 3 Star Refrigerator,4.2,33,7,Inverter Compressor,Yes,1 Year Warranty on Product and 10 Years Warranty on Compressor from Hitachi,74490,77500,3 
https://www.flipkart.com/liebherr-350-l-frost-free-double-door-top-mount-2-star-refrigerator/p/itm4328d0624fad7?pid=RFRG4ZQHV2UBBH69&lid=LSTRFRG4ZQHV2UBBH69OQ40Q7&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_29_689&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=3acb0254-6fa7-48f2-a941-43058f1d95db.RFRG4ZQHV2UBBH69.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Liebherr 350 L Frost Free Double Door Top Mount 2 Star Refrigerator,4.6,12,3,Nextgen 8 Step Inverter Compressor,Yes,1 Year Warranty on Product  and 10 Years on Compressor,42690,57910,26 
https://www.flipkart.com/godrej-294-l-frost-free-double-door-2-star-refrigerator/p/itm6a0be4e2c5572?pid=RFRGPGXN4EKNQXKA&lid=LSTRFRGPGXN4EKNQXKAL0PKBR&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_29_690&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=3acb0254-6fa7-48f2-a941-43058f1d95db.RFRGPGXN4EKNQXKA.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Godrej 294 L Frost Free Double Door 2 Star Refrigerator,4.2,398,39,Inverter Compressor,Yes,1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,28990,37000,21 
https://www.flipkart.com/lloyd-havells-190-l-direct-cool-single-door-4-star-refrigerator-base-drawer/p/itm2d3145e03f988?pid=RFRGCHQ94EPGUSHR&lid=LSTRFRGCHQ94EPGUSHRYAYJ6P&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_29_691&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=3acb0254-6fa7-48f2-a941-43058f1d95db.RFRGCHQ94EPGUSHR.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Lloyd by Havells 190 L Direct Cool Single Door 4 Star Refrigerator with Base Drawer,4.3,5316,495,1 Year on Product and 10 Years on Compressor From Lloyd,Yes,1 Year on Product and 10 Years on Compressor From Lloyd,16190,24390,33 
https://www.flipkart.com/liebherr-310-l-frost-free-double-door-2-star-refrigerator/p/itmdefa93dddf42c?pid=RFRGSZGMRZ9MUPXY&lid=LSTRFRGSZGMRZ9MUPXYCKM4NG&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_29_692&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=3acb0254-6fa7-48f2-a941-43058f1d95db.RFRGSZGMRZ9MUPXY.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Liebherr 310 L Frost Free Double Door 2 Star Refrigerator,3.5,4,0,NextGen 8 Step Inverter Compressor,Yes,N/A,39490,58890,32 
https://www.flipkart.com/hitachi-375-l-frost-free-double-door-2-star-refrigerator/p/itma853ec26ad54c?pid=RFRFWCVGNCCTYWKM&lid=LSTRFRFWCVGNCCTYWKMX9M4X7&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_29_693&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=3acb0254-6fa7-48f2-a941-43058f1d95db.RFRFWCVGNCCTYWKM.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Hitachi 375 L Frost Free Double Door 2 Star Refrigerator,3.4,5,2,N/A,Yes,1 Year Manufacturer Warranty and 10 Years Warranty on Compressor from Hitachi,40790,61800,33 
https://www.flipkart.com/whirlpool-192-l-direct-cool-single-door-3-star-refrigerator/p/itmf3hzzhg4kzbgh?pid=RFRF3HZZSRAKKMD9&lid=LSTRFRF3HZZSRAKKMD9ZQ4PT8&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_29_694&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=3acb0254-6fa7-48f2-a941-43058f1d95db.RFRF3HZZSRAKKMD9.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Whirlpool 192 L Direct Cool Single Door 3 Star Refrigerator,4.2,920,142,Reciprocatory Compressor,Yes,1 Year Warranty on Product and 10 Years Warranty on Compressor from Whirlpool,17499,18125,3 
https://www.flipkart.com/samsung-183-l-direct-cool-single-door-2-star-refrigerator/p/itmd1f718274f5e8?pid=RFRGZS6TQZ4PZU35&lid=LSTRFRGZS6TQZ4PZU35SSTBUX&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_29_695&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=3acb0254-6fa7-48f2-a941-43058f1d95db.RFRGZS6TQZ4PZU35.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,SAMSUNG 183 L Direct Cool Single Door 2 Star Refrigerator,4.5,23,1,Digital Inverter Compressor,Yes,1 Year Comprehensive Warranty on Product and 20 Years Warranty on Compressor,15100,18999,20 
https://www.flipkart.com/whirlpool-235-l-frost-free-double-door-2-star-refrigerator/p/itm2b6fa5ba8d0c2?pid=RFRGZSEGZG4FBHUA&lid=LSTRFRGZSEGZG4FBHUAXXHMY2&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_29_696&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=3acb0254-6fa7-48f2-a941-43058f1d95db.RFRGZSEGZG4FBHUA.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Whirlpool 235 L Frost Free Double Door 2 Star Refrigerator,4.3,1771,158,Reciprocating Compressor,Yes,1 Year Comprehensive Warranty on Product and 9 Years Warranty on Compressor,23990,30200,20 
https://www.flipkart.com/godrej-265-l-frost-free-double-door-3-star-convertible-refrigerator/p/itm7a5bb800ce7c9?pid=RFRG5SR26UMXJG2Q&lid=LSTRFRG5SR26UMXJG2QHEZG9M&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_29_697&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=3acb0254-6fa7-48f2-a941-43058f1d95db.RFRG5SR26UMXJG2Q.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,Godrej 265 L Frost Free Double Door 3 Star Convertible Refrigerator,4.1,989,114,Inverter compressor,Yes,1 Year Warranty on Product and 10 Years on Compressor from Godrej,24790,31800,22 
https://www.flipkart.com/bosch-243-l-frost-free-double-door-3-star-convertible-refrigerator/p/itm7818e3d5591f6?pid=RFRGZZAYBZFNS5P5&lid=LSTRFRGZZAYBZFNS5P5IKFA3F&marketplace=FLIPKART&q=refrigerator&store=j9e%2Fabm%2Fhzg&srno=s_29_698&otracker=AS_Query_HistoryAutoSuggest_4_0&otracker1=AS_Query_HistoryAutoSuggest_4_0&fm=Search&iid=3acb0254-6fa7-48f2-a941-43058f1d95db.RFRGZZAYBZFNS5P5.SEARCH&ppt=sp&ppn=sp&ssid=9km32ay5io0000001739015887612&qH=945c050322f005b6,BOSCH 243 L Frost Free Double Door 3 Star Convertible Refrigerator,N/A,N/A,N/A,VarioInverter Compressor,Yes,1 Year Comprehensive Warranty on the Product and 10 Years Warranty on Compressor,29750,43590,31 
