Product URL,Name,Rating,Number of Ratings,Number of Reviews,Power Usage (W),Room Size (sqft),Warranty,Price (₹),Original Price (₹),Discount (%)
https://www.flipkart.com/godrej-5-in-1-convertible-cooling-2023-model-1-5-ton-4-star-split-inverter-way-swing-tri-filtration-system-ac-white/p/itm1fcbaf69029ca?pid=ACNGMXHAWXBHVFJE&lid=LSTACNGMXHAWXBHVFJEOHRWAM&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_159&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGMXHAWXBHVFJE.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Godrej 5-in-1 Convertible Cooling 2023 Model 1.5 Ton 4 Star Split Inverter with 4 Way Swing and Tri Fi...,4,6374,500,883.14 kWh,111 - 150 sqft,"10 years warranty on Inverter compressor,5 years warranty on PCB &1 year comprehensive warranty.",33990,49990,32 
https://www.flipkart.com/haier-frost-self-clean-2023-model-1-ton-3-star-split-inverter-cooling-extreme-temperature-super-anti-corrosion-ac-white/p/itm384e0d2a38e65?pid=ACNGMF2G5HTHCXGZ&lid=LSTACNGMF2G5HTHCXGZQWQ0NH&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_160&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGMF2G5HTHCXGZ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"Haier Frost Self-Clean 2023 Model 1 Ton 3 Star Split Inverter Cooling at Extreme Temperature, Super An...",4,1288,130,688.52 kWh,90 sqft,1 Year Comprehensive Warranty on Product and 12 Years Warranty on Compressor,29990,57490,47 
https://www.flipkart.com/daikin-1-5-ton-3-star-split-ac-pm-2-5-filter-white/p/itma4efcf29ea3ba?pid=ACNGB2YA2F6KVWZN&lid=LSTACNGB2YA2F6KVWZNNFCWFC&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_161&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGB2YA2F6KVWZN.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Daikin 1.5 Ton 3 Star Split AC with PM 2.5 Filter  - White,4.1,5444,407,989.31 kWh,111 - 150 sqft,1 Year Warranty on Product and 5 Years on Compressor,39180,55600,29 
https://www.flipkart.com/voltas-2023-model-2-ton-3-star-split-inverter-ac-white/p/itmdf210ab6af081?pid=ACNGHUNGDDGA8GQ5&lid=LSTACNGHUNGDDGA8GQ5YQJ9AA&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_162&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGHUNGDDGA8GQ5.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 2023 Model 2 Ton 3 Star Split Inverter AC  - White,4.2,25142,2043,1220.59 kWh,151 - 200 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,45900,79990,42 
https://www.flipkart.com/voltas-2023-model-2-ton-5-star-split-inverter-ac-white/p/itm0a81220530f84?pid=ACNGHUNGG5QUSJYR&lid=LSTACNGHUNGG5QUSJYRFUUKJK&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_163&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGHUNGG5QUSJYR.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 2023 Model 2 Ton 5 Star Split Inverter AC  - White,4.2,25142,2043,959.19 kWh,151 - 200 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,58990,90000,34 
https://www.flipkart.com/godrej-5-in-1-convertible-cooling-2024-model-wood-finish-1-5-ton-3-star-split-inverter-4-way-air-swing-ac-cypress/p/itm0e09f7c23929c?pid=ACNHF6X8UJQWFR2G&lid=LSTACNHF6X8UJQWFR2GTTBMBI&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_164&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNHF6X8UJQWFR2G.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Godrej 5-In-1 Convertible Cooling 2024 Model Wood Finish 1.5 Ton 3 Star Split Inverter 4 Way Air Swing...,4,6374,500,980.37 kWh,111 - 150 sqft,"5 Years Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",36490,48900,25 
https://www.flipkart.com/marq-flipkart-2023-range-0-7-ton-3-star-split-inverter-turbo-cool-technology-ac-white/p/itmc6760077d2497?pid=ACNGNH2MFNWJNYHU&lid=LSTACNGNH2MFNWJNYHUGDEMSY&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_165&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGNH2MFNWJNYHU.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,MarQ by Flipkart 2023 Range 0.7 Ton 3 Star Split Inverter with Turbo Cool Technology AC  - White,4.3,1426,156,530.44 kWh,90 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,21990,44449,50 
https://www.flipkart.com/blue-star-convertible-5-1-cooling-2023-model-0-9-ton-3-split-inverter-multi-sensors-stabalizer-free-operation-self-diagnosis-dust-filter-ac-white/p/itmcf6e77e0330f4?pid=ACNGZKJ3X4VHEQAZ&lid=LSTACNGZKJ3X4VHEQAZNV9LLQ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_166&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGZKJ3X4VHEQAZ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"Blue Star Convertible 5 in 1 Cooling 2023 Model 0.9 Ton 3 Star Split Inverter Multi Sensors, Stabalize...",4.1,15484,1509,644.46 kWh,90 sqft,"1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",30390,45000,32 
https://www.flipkart.com/panasonic-convertible-7-in-1-additional-ai-mode-cooling-2023-model-1-5-ton-5-star-split-inverter-4-way-swing-pm-0-1-air-purification-filter-ac-wi-fi-connect-white/p/itm55b869e4cbdc0?pid=ACNGHHH2YUCDY9AZ&lid=LSTACNGHHH2YUCDY9AZ1UBDVJ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_7_167&otracker=search&otracker1=search&fm=Search&iid=81f78c5d-b6e3-489c-af74-6d9a12a64b7f.ACNGHHH2YUCDY9AZ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Panasonic Convertible 7-in-1 with Additional AI Mode Cooling 2023 Model 1.5 Ton 5 Star Split Inverter ...,4.1,25623,2570,774.19 kWh,111 - 150 sqft,"1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",43990,63400,30 
https://www.flipkart.com/lg-2025-model-ai-convertible-6-in-1-1-ton-5-star-split-dual-inverter-faster-cooling-energy-savings-4-way-air-swing-viraat-mode-diet-plus-ac-white/p/itm5d38061f6a915?pid=ACNH7SB8DSCCZXCJ&lid=LSTACNH7SB8DSCCZXCJWEME91&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_169&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNH7SB8DSCCZXCJ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,LG 2025 Model AI Convertible 6-in-1 1 Ton 5 Star Split AI Dual Inverter with Faster Cooling and Energy...,4.7,18,1,N/A,90 sqft,N/A,40290,75990,46 
https://www.flipkart.com/hitachi-ice-clean-frost-wash-technology-2023-model-1-8-ton-3-star-split-inverter-xpandable-plus-ambience-light-r-32-ac-white/p/itmf7967781c18d2?pid=ACNGMMGSHXHSNUZF&lid=LSTACNGMMGSHXHSNUZFMKW5SQ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_170&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGMMGSHXHSNUZF.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Hitachi Ice Clean Frost Wash Technology 2023 Model 1.8 Ton 3 Star Split Inverter Xpandable plus Ambien...,4,2532,215,1251 kWh,151 - 200 sqft,"1 Year Warranty on Product, 5 Years Warranty on Controller (PCB) and 10 Years Warranty on Compressor",48999,73300,33 
https://www.flipkart.com/whirlpool-convertible-4-in-1-cooling-2023-model-1-5-ton-5-star-split-inverter-6th-sense-technology-ac-white/p/itm28c727255f656?pid=ACNGHHW2PHWHAYKB&lid=LSTACNGHHW2PHWHAYKB7LRDBW&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_171&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGHHW2PHWHAYKB.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Whirlpool Convertible 4-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 6th Sense Technology AC ...,4,7440,597,761.33 kWh,111 - 150 sqft,1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor,36990,70600,47 
https://www.flipkart.com/samsung-2025-model-bespoke-ai-5-step-convertible-1-5-ton-3-star-split-inverter-powerful-cooling-energy-saving-120-expandable-ac-wi-fi-connect-white/p/itm5c1ad82bd595b?pid=ACNH7SAPGZZCDTDN&lid=LSTACNH7SAPGZZCDTDNZIXUB4&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_172&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNH7SAPGZZCDTDN.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"SAMSUNG 2025 Model Bespoke AI, 5 Step Convertible 1.5 Ton 3 Star Split Inverter with Powerful cooling ...",4.2,10384,1061,852.47 kWh,111 - 150 sqft,"5 year comprehensive warranty on product, 10 years on compressor",36490,56990,35 
https://www.flipkart.com/lg-ai-convertible-6-in-1-cooling-2023-model-1-5-ton-5-star-split-inverter-4-way-swing-hd-filter-anti-virus-protection-ac-silver-deco/p/itm920f1f5337180?pid=ACNGHBX4GHTPKYYG&lid=LSTACNGHBX4GHTPKYYGY8WHCO&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_173&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGHBX4GHTPKYYG.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"LG AI Convertible 6-in-1 Cooling 2023 Model 1.5 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with ...",4.1,41259,3662,685.26 kWh,111 - 150 sqft,"1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor with Gas Charging",42990,75990,43 
https://www.flipkart.com/voltas-1-5-ton-5-star-window-inverter-ac-white/p/itme2342e7f7e717?pid=ACNGMXKVYZGAGQZG&lid=LSTACNGMXKVYZGAGQZGAKRFEZ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_174&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGMXKVYZGAGQZG.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 1.5 Ton 5 Star Window Inverter AC  - White,4.1,799,59,1114.62 kWh,111 - 150 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,35999,44990,19 
https://www.flipkart.com/carrier-2024-model-ai-flexicool-convertible-6-in-1-cooling-2-ton-5-star-split-inverter-dual-filtration-hd-auto-cleanser-ac-pm-2-5-filter-white/p/itmd5e063b077819?pid=ACNGX9ZHFUHX5ZHF&lid=LSTACNGX9ZHFUHX5ZHFF0AYTP&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_175&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGX9ZHFUHX5ZHF.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,CARRIER 2024 Model AI Flexicool Convertible 6-in-1 Cooling 2 Ton 5 Star Split Inverter Dual Filtration...,4,15149,1265,920.55 kWh,151 - 200 sqft,"1 Year Warranty on Product, 5 Years Extended Warranty on PCB and 10 Years Warranty on Compressor",53990,91690,41 
https://www.flipkart.com/hitachi-5400fxl-2023-model-1-ton-5-star-split-inverter-ice-clean-xpandable-plus-long-air-throw-hexa-sensor-technology-ac-white/p/itm9b7dda9f9426a?pid=ACNGY3QTBVDGTWSQ&lid=LSTACNGY3QTBVDGTWSQYYXEZR&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_176&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGY3QTBVDGTWSQ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"Hitachi 5400FXL 2023 Model 1 Ton 5 Star Split Inverter ice Clean, Xpandable Plus, Long air throw with ...",3.9,3599,326,533.61 kWh,90 sqft,1 Year Warranty on Product and 5 Years Warranty on Compressor,42500,62600,32 
https://www.flipkart.com/lg-convertible-4-in-1-cooling-2024-model-1-5-ton-3-star-window-dual-inverter-ocean-black-protection-ac-white/p/itm8db99a67c98e1?pid=ACNGXYWRR2WW99GW&lid=LSTACNGXYWRR2WW99GWX9ADGT&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_177&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGXYWRR2WW99GW.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,LG Convertible 4-in-1 Cooling 2024 Model 1.5 Ton 3 Star Window Dual Inverter Ocean Black Protection AC...,4.2,4910,496,1115.04 kWh,111 - 150 sqft,"1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor with Gas Charging (T&C)",42000,74990,43 
https://www.flipkart.com/lloyd-2023-model-1-5-ton-3-star-window-ac-white/p/itm7c36b8cd2fb11?pid=ACNGMAGMD4XY6YNH&lid=LSTACNGMAGMD4XY6YNHGSA39J&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_178&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGMAGMD4XY6YNH.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Lloyd 2023 Model 1.5 Ton 3 Star Window AC  - White,4.1,2083,262,1180.51 kWh,111 - 150 sqft,1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor,28990,47990,39 
https://www.flipkart.com/panasonic-convertible-7-in-1-additional-ai-mode-cooling-2023-model-1-ton-5-star-split-inverter-4-way-swing-pm-0-1-air-purification-filter-ac-wi-fi-connect-white/p/itm55b869e4cbdc0?pid=ACNGHHH2GGHXZ8ZN&lid=LSTACNGHHH2GGHXZ8ZNSEIMAJ&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_179&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGHHH2GGHXZ8ZN.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Panasonic Convertible 7-in-1 with Additional AI Mode Cooling 2023 Model 1 Ton 5 Star Split Inverter wi...,4.1,25623,2570,523.15 kWh,90 sqft,"1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",37490,54600,31 
https://www.flipkart.com/voltas-2024-model-1-5-ton-5-star-split-inverter-ac-white/p/itm978123e028221?pid=ACNGU8YGNAHEBUHA&lid=LSTACNGU8YGNAHEBUHAFKXQMH&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_180&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGU8YGNAHEBUHA.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 2024 Model 1.5 Ton 5 Star Split Inverter AC  - White,4,17572,889,751.28 kWh,111 - 150 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,44990,75000,40 
https://www.flipkart.com/hitachi-ice-clean-frost-wash-technology-2023-model-1-ton-5-star-split-inverter-xpandable-plus-ambience-light-r-32-ac-white/p/itmf7967781c18d2?pid=ACNGMMGSNNUCPRNR&lid=LSTACNGMMGSNNUCPRNROMCQCY&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_181&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGMMGSNNUCPRNR.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Hitachi Ice Clean Frost Wash Technology 2023 Model 1 Ton 5 Star Split Inverter Xpandable plus Ambience...,4,2532,215,533.61 kWh,90 sqft,"1 Year Warranty on Product, 5 Years Warranty on Controller (PCB) and 10 Years Warranty on Compressor",36990,62600,40 
https://www.flipkart.com/hitachi-3400fxl-2023-model-1-ton-3-star-split-inverter-ice-clean-xpandable-plus-long-air-throw-hexa-sensor-technology-ac-white/p/itm9b7dda9f9426a?pid=ACNGY3QT74SUXHJR&lid=LSTACNGY3QT74SUXHJRWCX7N6&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_182&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGY3QT74SUXHJR.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"Hitachi 3400FXL 2023 Model 1 Ton 3 Star Split Inverter ice Clean, Xpandable Plus, Long air throw with ...",3.9,3599,326,669.16 kWh,90 sqft,1 Year Warranty on Product and 5 Years Warranty on Compressor,32990,54300,39 
https://www.flipkart.com/voltas-2023-model-1-ton-3-star-split-inverter-ac-white/p/itmdf210ab6af081?pid=ACNGMXKV9GDM7EP5&lid=LSTACNGMXKV9GDM7EP5HLUADH&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_183&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGMXKV9GDM7EP5.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 2023 Model 1 Ton 3 Star Split Inverter AC  - White,4.2,25142,2043,672.93 kWh,90 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,30990,56990,45 
https://www.flipkart.com/samsung-convertible-5-in-1-cooling-2024-model-1-5-ton-5-star-split-inverter-ac-white/p/itma98354840a04e?pid=ACNGHRDQFGRZWRK2&lid=LSTACNGHRDQFGRZWRK23E0EE3&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_184&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGHRDQFGRZWRK2.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,SAMSUNG Convertible 5-in-1 Cooling 2024 Model 1.5 Ton 5 Star Split Inverter AC  - White,4.1,6556,481,749.48 kWh,111 - 150 sqft,1 Year Standard Warranty on Product and 10 Years Warranty on Compressor,42990,72990,41 
https://www.flipkart.com/blue-star-convertible-5-1-cooling-2023-model-1-5-ton-3-split-inverter-multi-sensors-stabalizer-free-operation-self-diagnosis-dust-filter-ac-white/p/itmcf6e77e0330f4?pid=ACNGHBGY3ZUJY9RA&lid=LSTACNGHBGY3ZUJY9RAOQMFFI&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_185&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGHBGY3ZUJY9RA.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"Blue Star Convertible 5 in 1 Cooling 2023 Model 1.5 Ton 3 Star Split Inverter Multi Sensors, Stabalize...",4.1,892,74,1007.86 kWh,111 - 150 sqft,"1 Year Warranty on Product, 10 Years Warranty on Compressor and 5 Years Warranty on PCB (Excluding Remote Handset)",39900,61250,34 
https://www.flipkart.com/blue-star-2023-model-1-ton-3-split-inverter-ac-white/p/itmcf6e77e0330f4?pid=ACNGN28YXY79NVM5&lid=LSTACNGN28YXY79NVM5UYXOUW&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_186&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGN28YXY79NVM5.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Blue Star 2023 Model 1 Ton 3 Star Split Inverter AC  - White,4.1,4642,387,704.42 kWh,90 sqft,"1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Inverter Compressor",33490,52465,36 
https://www.flipkart.com/blue-star-1-5-ton-3-split-inverter-ac-white/p/itmcf6e77e0330f4?pid=ACNGUHS2Z8M3WN3A&lid=LSTACNGUHS2Z8M3WN3AX4HNSH&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_187&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGUHS2Z8M3WN3A.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Blue Star 1.5 Ton 3 Star Split Inverter AC  - White,4.1,15484,1509,1006.84 kWh,111 - 150 sqft,"1 Year Warranty on Product, 10 Years Warranty on Inverter Compressor and 5 Years Warranty on PCB",37490,62500,40 
https://www.flipkart.com/carrier-2-ton-5-star-split-inverter-ac-white/p/itm3bf88b9c6ece4?pid=ACNHYWZQFZXHFYPZ&lid=LSTACNHYWZQFZXHFYPZWF7VWG&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_188&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNHYWZQFZXHFYPZ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,CARRIER 2 Ton 5 Star Split Inverter AC  - White,4.3,145,9,920.55 kWh,151 - 200 sqft,"1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",64300,90500,28 
https://www.flipkart.com/voltas-2023-model-1-5-ton-3-star-split-inverter-ac-white/p/itm7d3ea81510feb?pid=ACNGHUNG3FWVG7NJ&lid=LSTACNGHUNG3FWVG7NJO2HMCT&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_189&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGHUNG3FWVG7NJ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 2023 Model 1.5 Ton 3 Star Split Inverter AC  - White,4.2,25142,2043,975.26 kWh,111 - 150 sqft,1 Year Warranty on Product and 10 Years Warranty on Compressor,34490,60990,43 
https://www.flipkart.com/lloyd-2023-model-0-8-ton-3-star-split-inverter-ac-white/p/itmef92609770b2c?pid=ACNGHTGZZBBQ9AAX&lid=LSTACNGHTGZZBBQ9AAX4VDRJS&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_190&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNGHTGZZBBQ9AAX.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Lloyd 2023 Model 0.8 Ton 3 Star Split Inverter AC  - White,4.1,11439,1490,549.06 kWh,90 sqft,1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,29100,47990,39 
https://www.flipkart.com/lg-2025-model-ai-convertible-6-in-1-split-2-ton-3-star-dual-inverter-faster-cooling-energy-saving-4-way-air-swing-viraat-mode-diet-plus-ac-white/p/itm5d38061f6a915?pid=ACNH7WZAQN47YQBR&lid=LSTACNH7WZAQN47YQBR5QXE4Q&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_8_191&otracker=search&otracker1=search&fm=Search&iid=828144cc-d719-4cd1-bf57-1f7b320dee37.ACNH7WZAQN47YQBR.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,LG 2025 Model AI Convertible 6-in-1 Split 2 Ton 3 Star Split AI Dual Inverter with Faster Cooling and ...,4,5006,398,1218.49 kWh,151 - 200 sqft,"1 Year warranty on product, 5 Years on PCB and Motor, and 10 Years on compressor with gas charging (T&C apply)",55490,95990,42 
https://www.flipkart.com/lg-2025-model-ai-convertible-6-in-1-1-ton-3-star-split-dual-inverter-viraat-mode-diet-plus-faster-cooling-energy-saving-ac-white/p/itm5d38061f6a915?pid=ACNH7SB8WMJZZGWZ&lid=LSTACNH7SB8WMJZZGWZ23EEKX&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_9_193&otracker=search&otracker1=search&fm=Search&iid=daab4b6b-6715-47c9-b9d3-8efbf1237ca6.ACNH7SB8WMJZZGWZ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,"LG 2025 Model AI Convertible 6-in-1 1 Ton 3 Star Split AI Dual Inverter with VIRAAT Mode, Diet Plus Mo...",4,5006,398,N/A,90 sqft,N/A,35690,67990,47 
https://www.flipkart.com/voltas-1-5-ton-3-star-split-inverter-ac-white/p/itm7d3ea81510feb?pid=ACNGDCRYNXG75SKZ&lid=LSTACNGDCRYNXG75SKZ1IAIG7&marketplace=FLIPKART&q=ac&store=j9e%2Fabm%2Fc54&srno=s_9_194&otracker=search&otracker1=search&fm=Search&iid=daab4b6b-6715-47c9-b9d3-8efbf1237ca6.ACNGDCRYNXG75SKZ.SEARCH&ppt=sp&ppn=sp&ssid=7x7dykenxs0000001739016543978&qH=e2075474294983e0,Voltas 1.5 Ton 3 Star Split Inverter AC  - White,4.1,1431,117,1052.15 kWh,111 - 150 sqft,1 Year Warranty on Product and 5 Years on Compressor,37500,61990,39 
